Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Offhire_Reasons;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption;ME_Consumption_BDN_2;AE_Consumption;Boiler_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;AE_Consumption_BDN_3;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;Discharge_Pump_Work;Discharge_Pump_SFOC;ROB_Fuel_Total;Duration_Shore_Side_Electricity_Reception;Source_System;Last_Updated
2025-01-01;15:00;Noon (Position) - Sea passage;;24;15;S;22;55,02;W;70;28,55;P051;P017;VG199;;15007,56;0;24;0;0;0,3;;;0,6;2,2;;;44,1;68,7;360;;0;215;472,8;;OVDAPI;2025-10-30 02:42
2025-01-02;15:00;Noon (Position) - Sea passage;;24;12;S;22;49,73;W;70;27,9;P051;P017;VG199;;15007,56;0;24;0;0;0,2;;;0,6;1,1;;;43,5;67,4;360;;0;215;470,9;;OVDAPI;2025-10-30 02:42
2025-01-03;15:00;Noon (Position) - Sea passage;;24;25;S;22;54,46;W;70;28,2;P051;P017;VG199;;15007,56;0;24;0;0;0,5;;;0,6;1,1;;;42,9;65,8;360;;0;215;468,7;;OVDAPI;2025-10-30 02:42
2025-01-04;15:00;Noon (Position) - Sea passage;;24;26;S;22;52,91;W;70;27,86;P051;P017;VG199;;15007,56;0;24;0;0;0,3;;;0,6;1,1;;;42,3;64,4;360;;0;215;466,7;;OVDAPI;2025-10-30 02:42
2025-01-05;15:00;Noon (Position) - Sea passage;;24;15;S;22;54,8;W;70;29,14;P051;P017;VG199;;15007,56;0;24;0;0;0,5;;;0,6;1,1;;;41,7;62,8;360;;0;215;464,5;;OVDAPI;2025-10-30 02:42
2025-01-06;15:00;Noon (Position) - Sea passage;;24;22;S;22;54,48;W;70;28,93;P051;P017;VG199;;15007,56;0;24;0;0;0,3;;;0,6;1,1;;;41,1;61,4;360;;0;215;462,5;;OVDAPI;2025-10-30 02:42
2025-01-07;15:00;Noon (Position) - Sea passage;;24;18;S;22;55,22;W;70;28,04;P051;P017;VG199;;15007,56;0;24;0;0;0,2;;;0,6;1,1;;;40,5;60,1;360;;0;215;460,6;;OVDAPI;2025-10-30 02:42
2025-01-08;15:00;Noon (Position) - Sea passage;;24;12;S;22;51,68;W;70;23,43;P051;P017;VG199;;15007,56;0;24;0;0;0,2;;;0,6;1,1;;;39,9;58,8;360;;0;215;458,7;;OVDAPI;2025-10-30 02:42
2025-01-09;15:00;Noon (Position) - Sea passage;;24;15;S;23;4,41;W;70;26,84;P051;P017;VG199;;15007,56;0;24;0;0;0,7;;;0,6;1,1;;;39,3;57;360;;0;215;456,3;;OVDAPI;2025-10-30 02:42
2025-01-10;15:00;Noon (Position) - Sea passage;;24;8;S;23;4,86;W;70;27,09;P051;P017;VG199;;15007,56;0;0,9;23,1;0;0,1;;;0,6;1,2;;;38,7;55,7;360;;0;215;454,4;;OVDAPI;2025-10-30 02:42
2025-01-11;02:24;Arrival;;11,4;2;S;23;4,89;W;70;24,93;P051;P017;VG199;;15007,56;0;1,6;9,8;0;0,1;;;0,3;0,7;;;38,4;54,9;360;;0;215;453,3;;OVDAPI;2025-10-30 02:42
2025-01-11;15:00;Noon (Position) - Port;;12,6;0;S;23;4,9;W;70;24,94;P017;P017;VG199;;0;0;0;0;0;;;;0,3;1,5;;;38,1;53,4;360;;3675;215;451,5;;OVDAPI;2025-10-30 02:42
2025-01-12;15:00;Noon (Position) - Port;;24;3;S;22;51,06;W;70;28,08;P017;P017;VG199;;0;0;1,07;0;0;0,2;;;0,6;2;;;37,5;51,2;360;;3080;215;448,7;;OVDAPI;2025-10-30 02:42
2025-01-13;15:00;Noon (Position) - Port;;24;38;S;22;53,16;W;70;27,71;P017;P017;VG199;;0;0;0;0;0;0,2;1,8;;0,6;1,1;;;35,1;49,9;360;;0;215;445;;OVDAPI;2025-10-30 02:42
2025-01-14;15:00;Noon (Position) - Port;;24;10;S;22;54,72;W;70;29,76;P017;P017;VG199;;0;0;0;0;0;0,5;;;0,6;1,1;;;34,5;48,3;360;;0;215;442,8;;OVDAPI;2025-10-30 02:42
2025-01-15;15:00;Noon (Position) - Port;;24;10;S;22;51,75;W;70;27,42;P017;P017;VG199;;0;0;0;0;0;0,3;;;0,6;1,1;;;33,9;46,9;360;;0;215;440,8;;OVDAPI;2025-10-30 02:42
2025-01-16;15:00;Noon (Position) - Port;;24;4;S;22;47,26;W;70;23,86;P017;P017;VG199;;0;0;0;0;0;0,2;;;0,6;1,1;;;33,3;45,6;360;;0;215;438,9;;OVDAPI;2025-10-30 02:42
2025-01-17;15:00;Noon (Position) - Port;;24;32;S;23;4,82;W;70;24,94;P017;P017;VG199;;0;0;3,7;0;0;1,1;;;0,6;1,3;;;32,7;43,2;360;;0;215;435,9;;OVDAPI;2025-10-30 02:42
2025-01-18;12:42;Departure;;21,7;1;S;23;4,84;W;70;24,92;P017;P017;VG199;;0;0;0,7;0;0;0,1;;;0,6;2,6;;;32,1;40,5;360;;5670;215;432,6;;OVDAPI;2025-10-30 02:42
2025-01-18;13:00;Begin of sea passage;;0,3;2,5;S;23;2,11;W;70;24,37;P017;P051;VG200;;0;0;0,3;0;0;0,2;;0,1;;;;;32,1;40,2;360;;0;215;432,3;;OVDAPI;2025-10-30 02:42
2025-01-18;15:00;Noon (Position) - Sea passage;;2;26;S;22;39,5;W;70;38,61;P017;P051;VG200;;0;2;0;0;0;1,2;;0,1;;;;;30,9;40,1;360;;0;215;431;;OVDAPI;2025-10-30 02:42
2025-01-19;16:00;Noon (Position) - Sea passage;;25;339;S;17;56,11;W;74;5,85;P017;P051;VG200;;0;25;0;0;0;15,1;;1,2;;;;;15,8;38,9;360;;0;215;414,7;;OVDAPI;2025-10-30 02:42
2025-01-20;17:00;Noon (Position) - Sea passage;;25;347;S;13;1,89;W;77;8,73;P017;P051;VG200;;0;25;0;0;0;15,1;;1,2;;;;;0,7;37,7;360;;0;215;398,4;;OVDAPI;2025-10-30 02:42
2025-01-20;21:06;End of sea passage;;4,1;57;S;12;3,38;W;77;16,27;P017;P051;VG200;;0;4,1;0;0;0;0,7;1,7;0,3;;;;;0;37,4;358,3;;0;215;395,7;;OVDAPI;2025-10-30 02:42
2025-01-21;17:00;Noon (Position) - Sea passage;;19,9;3;S;12;0;W;77;12,12;P017;P051;VG200;;0;0;1,1;18,8;0;0,2;;1;;;0,3;;36,2;358;;;0;215;394,2;;OVDAPI;2025-10-30 02:42
2025-01-22;03:54;Arrival;;10,9;3;S;12;2,59;W;77;8,73;P017;P051;VG200;;0;0;1,4;9,5;0;0,1;;0,6;;;0,3;;35,5;357,7;;;0;215;393,2;;OVDAPI;2025-10-30 02:42
2025-01-22;17:00;Noon (Position) - Port;;13,1;0;S;12;2,59;W;77;8,73;P051;P051;VG200;;14510,13;0;0;0;0;;;0,8;;;0,3;;34,7;357,4;;;0;215;392,1;;OVDAPI;2025-10-30 02:42
2025-01-23;06:54;Departure;;13,9;0;S;12;2,59;W;77;8,75;P051;P051;VG200;;14510,13;0;0;0;0;;;0,8;;;0,3;;33,9;357,1;;;0;215;391;;OVDAPI;2025-10-30 02:42
2025-01-23;07:42;Begin of sea passage;;0,8;3,5;S;12;1,86;W;77;14,66;P051;P016;VG201;;14510,13;0;0,8;0;0;0,2;;0,1;;;;;33,6;357,1;;;0;215;390,7;;OVDAPI;2025-10-30 02:42
2025-01-23;17:00;Noon (Position) - Sea passage;;9,3;111;S;13;48,79;W;76;59,44;P051;P016;VG201;;14510,13;9,3;0;0;0;5,6;;0,4;;;;;33,2;351,5;;;0;215;384,7;;OVDAPI;2025-10-30 02:42
2025-01-24;16:00;Noon (Position) - Sea passage;;23;276;S;17;32,17;W;74;22,55;P051;P016;VG201;;14510,13;23;0;0;0;13,9;;1,1;;;;;32,1;337,6;;;0;215;369,7;;OVDAPI;2025-10-30 02:42
2025-01-25;15:00;Noon (Position) - Sea passage;;23;277;S;21;25,29;W;71;32,6;P051;P016;VG201;;14510,13;23;0;0;0;13,9;;1,1;;;;;31;323,7;;;0;215;354,7;;OVDAPI;2025-10-30 02:42
2025-01-25;23:36;End of sea passage;;8,6;104;S;22;52,36;W;70;29,09;P051;P016;VG201;;14510,13;8,6;0;0;0;5,1;;0,5;;;;;30,5;318,6;;;0;215;349,1;;OVDAPI;2025-10-30 02:42
2025-01-26;15:00;Noon (Position) - Port;;15,4;12;S;22;54,78;W;70;27,92;P016;P016;VG201;;14510,13;0;15,4;0;0;0,2;;0,7;;;0,8;;29,8;317,6;;;0;215;347,4;;OVDAPI;2025-10-30 02:42
2025-01-27;15:00;Noon (Position) - Port;;24;15;S;22;55,28;W;70;28,29;P016;P016;VG201;;14510,13;0;24;0;0;0,5;;1,2;;;0,8;;28,6;316,3;;;0;215;344,9;;OVDAPI;2025-10-30 02:42
2025-01-28;15:00;Noon (Position) - Port;;24;14;S;22;56,25;W;70;29,18;P016;P016;VG201;;14510,13;0;24;0;0;0,3;;1,2;;;0,8;;27,4;315,2;;;0;215;342,6;;OVDAPI;2025-10-30 02:42
2025-01-29;15:00;Noon (Position) - Port;;24;15;S;22;55,7;W;70;27,69;P016;P016;VG201;;14510,13;0;24;0;0;0,2;;1,2;;;0,8;;26,2;314,2;;;0;215;340,4;;OVDAPI;2025-10-30 02:42
2025-01-29;23:36;Noon (Position) - Port;;8,6;4;S;22;54,58;W;70;27;P016;P016;VG201;;14510,13;0;8,6;0;0;0,1;;0,6;;;0,4;;25,6;313,7;;;0;215;339,3;;OVDAPI;2025-10-30 02:42
2025-01-30;15:00;Noon (Position) - Sea passage;;15,4;172;S;25;41,65;W;70;57,33;P051;P016;VG201;;14510,13;15,4;0;0;0;9,2;;0,7;;;;;24,9;304,5;;;0;215;329,4;;OVDAPI;2025-10-30 02:42
2025-01-30;18:48;End of sea passage;;3,8;43;S;26;18,73;W;70;43,3;P051;P016;VG201;;14510,13;3,8;0;0;0;2,3;;0,3;;;;;24,6;302,2;;;0;215;326,8;;OVDAPI;2025-10-30 02:42
2025-01-31;15:00;Noon (Position) - Sea passage;;20,2;7;S;26;20,99;W;70;38,35;P051;P016;VG201;;14510,13;0;2;18,2;0;0,3;;1,1;;;0,8;;23,2;301,4;;;0;215;324,6;;OVDAPI;2025-10-30 02:42
2025-01-31;16:00;Arrival;;1;0;S;26;21,05;W;70;38,24;P051;P016;VG201;;14510,13;0;1;0;0;;;0,1;;;0,1;;23,1;301,3;;;0;215;324,4;;OVDAPI;2025-10-30 02:42
2025-02-01;15:00;Noon (Position) - Port;;23;0;S;26;21,05;W;70;38,24;P016;P016;VG201;;0;0;0;0;0;;;2,6;;;0,6;;20,5;300,7;;;7175;215;321,2;;OVDAPI;2025-10-30 02:42
2025-02-02;15:00;Noon (Position) - Port;;24;0;S;26;21,04;W;70;38,24;P016;P016;VG201;;0;0;0;0;0;;;2,8;;;0,6;;17,7;300,1;;;5897,5;215;317,8;;OVDAPI;2025-10-30 02:42
2025-02-02;16:54;Departure;;1,9;0,02;S;26;21,04;W;70;38,25;P016;P016;VG201;;0;0;0;0;0;;;0,1;;;0,1;;17,6;300;;;0;215;317,6;;OVDAPI;2025-10-30 02:42
2025-02-02;17:24;Begin of sea passage;;0,5;4;S;26;20,93;W;70;38,53;P016;P020;VG202;;0;0;0,5;0;0;0,2;;0,1;;;;;17,3;300;;;;215;317,3;;OVDAPI;2026-02-13 03:19
2025-02-03;15:00;Noon (Position) - Sea passage;;21,6;255;S;30;8,01;W;72;4,97;P016;P020;VG202;;0;21,6;0;0;0;12,9;;2;;;;;15,3;287,1;;;;215;302,4;;OVDAPI;2026-02-13 03:19
2025-02-04;05:42;End of sea passage;;14,7;174;S;32;55,16;W;71;41,33;P016;P020;VG202;;0;14,7;0;0;0;8,8;;1,3;;;;;14;278,3;;;;215;292,3;;OVDAPI;2026-02-13 03:19
2025-02-04;15:00;Noon (Position) - Sea passage;;9,3;2,3;S;33;0,69;W;71;35,57;P016;P020;VG202;;0;0;1,7;7,6;0;0,2;;0,5;;;;;13,3;278,3;;;;215;291,6;;OVDAPI;2026-02-13 03:19
2025-02-05;15:00;Noon (Position) - Sea passage;;24;0;S;33;0,68;W;71;35,49;P016;P020;VG202;;0;0;0;24;0;;;1;;;;;12,3;278,3;;;;215;290,6;;OVDAPI;2026-02-13 03:19
2025-02-06;15:00;Noon (Position) - Sea passage;;24;0;S;33;0,68;W;71;35,46;P016;P020;VG202;;0;0;0;24;0;;;1,1;;;;;11,2;278,3;;;;215;289,5;;OVDAPI;2026-02-13 03:19
2025-02-07;15:00;Noon (Position) - Sea passage;;24;0;S;33;0,7;W;71;35,47;P016;P020;VG202;;0;0;0;24;0;;;1,1;;;;;10,1;278,3;;;;215;288,4;;OVDAPI;2026-02-13 03:19
2025-02-08;15:00;Noon (Position) - Sea passage;;24;0;S;33;0,68;W;71;35,45;P016;P020;VG202;;0;0;0;24;0;;;1,1;;;;;9;278,3;;;;215;287,3;;OVDAPI;2026-02-13 03:19
2025-02-09;15:00;Noon (Position) - Sea passage;;24;0;S;33;0,69;W;71;35,51;P016;P020;VG202;;0;0;0;24;0;;;1;;;0,8;;8;277,5;;;;215;285,5;;OVDAPI;2026-02-13 03:19
2025-02-10;15:00;Noon (Position) - Sea passage;;24;0;S;33;0,67;W;71;35,42;P016;P020;VG202;;0;0;0;24;0;;;1,1;;;1,2;;6,9;276,3;;;;215;283,2;;OVDAPI;2026-02-13 03:19
2025-02-11;15:00;Noon (Position) - Sea passage;;24;0;S;33;0,66;W;71;35,41;P016;P020;VG202;;0;0;0;24;0;;;1;;;1;;5,9;275,3;;;;215;281,2;;OVDAPI;2026-02-13 03:19
2025-02-12;15:00;Noon (Position) - Sea passage;;24;0;S;33;0,69;W;71;35,45;P016;P020;VG202;;0;0;0;24;0;;;1,5;;;1;;4,4;274,3;;;;215;278,7;;OVDAPI;2026-02-13 03:19
2025-02-13;14:36;Arrival;;23,6;1,76;S;33;2,18;W;71;37,37;P016;P020;VG202;;0;0;2,18;21,42;0;0,2;;1,4;0,2;;0,5;;2,8;273,8;;;;215;276,6;;OVDAPI;2026-02-13 03:19
2025-02-13;15:00;Noon (Position) - Port;;0,4;0;S;33;2,21;W;71;37,37;P020;P020;VG202;DryDocking;0;0;0;0;0;;;0,1;;;;;2,7;273,8;;;;215;276,5;;OVDAPI;2026-02-13 03:19
2025-02-14;15:00;Noon (Position) - Port;;24;0;S;33;2,23;W;71;37,37;P020;P020;VG202;DryDocking;0;0;0;0;0;;;0,2;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-15;15:00;Noon (Position) - Port;;24;0,17;S;33;2,22;W;71;37,37;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-16;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-17;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-18;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-19;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-20;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-21;15:00;Noon (Position) - Port;;24;0,16;S;33;2,22;W;71;37,37;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-22;15:00;Noon (Position) - Port;;24;0,14;S;33;2,22;W;71;37,37;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-23;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-24;15:00;Noon (Position) - Port;;24;0;;;;;;;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-25;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-26;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-27;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-02-28;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-03-01;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-03-02;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-03-03;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-03-04;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,5;273,8;;;;215;276,3;;OVDAPI;2026-02-13 03:19
2025-03-05;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;0,2;;;;;2,3;273,8;;;;215;276,1;;OVDAPI;2026-02-13 03:19
2025-03-06;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,3;273,8;;;;215;276,1;;OVDAPI;2026-02-13 03:19
2025-03-07;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,3;273,8;;;;215;276,1;;OVDAPI;2026-02-13 03:19
2025-03-08;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,3;273,8;;;;215;276,1;;OVDAPI;2026-02-13 03:19
2025-03-09;15:00;Noon (Position) - Port;;24;0;S;33;2,23;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,3;273,8;;;;215;276,1;;OVDAPI;2026-02-13 03:19
2025-03-10;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,3;273,8;;;;215;276,1;;OVDAPI;2026-02-13 03:19
2025-03-11;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,3;273,8;;;;215;276,1;;OVDAPI;2026-02-13 03:19
2025-03-12;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,3;273,8;;;;215;276,1;;OVDAPI;2026-02-13 03:19
2025-03-13;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;;;;;2,3;273,8;;;;215;276,1;;OVDAPI;2026-02-13 03:19
2025-03-14;15:00;Noon (Position) - Port;;24;0;S;33;2,22;W;71;37,38;P020;P020;VG202;DryDocking;0;0;0;0;0;;;;0,1;;;;2,2;273,8;;;;215;276;24;OVDAPI;2026-02-13 03:19
2025-03-15;15:00;Noon (Position) - Port;;24;0,06;S;33;2,22;W;71;37,37;P020;P020;VG202;DryDocking;0;0;0;0;0;;;0,1;0,1;;;;2;273,8;;;;215;275,8;24;OVDAPI;2026-02-13 03:19
2025-03-15;21:12;Noon (Position) - Port;;6,2;0;S;33;2,19;W;71;37,36;P020;P020;VG202;DryDocking;0;0;0;0;0;;;0,2;0,2;;;;1,6;273,8;;;;215;275,4;6,2;OVDAPI;2026-02-13 03:19
2025-03-16;15:00;Departure;RepairInDryDock;17,8;2,94;S;33;1,22;W;71;35,52;P020;P020;VG202;;0;0;0,7;17,1;0;0,2;;0,7;0,5;;;;0,2;273,8;41,7;;;215;315,7;;OVDAPI;2026-02-13 03:19
2025-03-17;12:30;Begin of sea passage;;21,5;14,8;S;32;59,96;W;71;34,15;P020;P051;VG203;;0;0;4,7;16,8;0;1,2;;0,2;;;0,9;1,4;0;272,9;39,1;;;215;312;;OVDAPI;2026-02-13 03:19
2025-03-17;15:00;Noon (Position) - Sea passage;;2,5;35;S;32;28,38;W;71;53,52;P020;P051;VG203;;0;2,5;0;0;0;1,3;;0,1;;;;;271,6;39;;;;215;310,6;;OVDAPI;2026-02-13 03:19
2025-03-18;16:00;Noon (Position) - Sea passage;;25;340;S;28;18,75;W;72;31,04;P020;P051;VG203;;0;25;0;0;0;14,8;;1,4;;;;;256,8;37,6;;;;215;294,4;;OVDAPI;2026-02-13 03:19
2025-03-19;17:00;Noon (Position) - Sea passage;;25;348;S;21;12,04;W;74;19,43;P020;P051;VG203;;0;25;0;0;0;14,8;;1,4;;;;;242;36,2;;;;215;278,2;;OVDAPI;2026-02-13 03:19
2025-03-20;17:00;Noon (Position) - Sea passage;;24;331;S;15;51,32;W;75;52,06;P020;P051;VG203;;0;24;0;0;0;14,3;;1,3;;;;;227,7;34,9;;;;215;262,6;;OVDAPI;2026-02-13 03:19
2025-03-21;11:36;End of sea passage;;18,6;248;S;12;3,49;W;77;15,96;P020;P051;VG203;;0;18,6;0;0;0;11,2;;0,9;;;;;216,5;34;;;;215;250,5;;OVDAPI;2026-02-13 03:19
2025-03-21;13:30;Arrival;;1,9;28,67;S;12;2,59;W;77;8,73;P020;P051;VG203;;0;0;1,9;0;0;0,3;;0,2;;;;;216,5;33,5;;;;215;250;;OVDAPI;2026-02-13 03:19
2025-03-21;17:00;Noon (Position) - Port;;3,5;0;S;12;2,59;W;77;8,73;P051;P051;VG203;;15012,26;0;0;0;0;;;;0,1;0,5;;;216,4;33;;;;215;249,4;;OVDAPI;2026-02-13 03:19
2025-03-22;17:00;Noon (Position) - Port;;24;0;S;12;2,59;W;77;8,73;P051;P051;VG203;;15012,26;0;0;0;0;;;;1,2;1,8;;;215,2;31,2;;;;215;246,4;;OVDAPI;2026-02-13 03:19
2025-03-22;19:06;Departure;CargoOperations;2,1;0;S;12;2,59;W;77;8,73;P051;P051;VG203;;15012,26;0;0;0;0;;;;0,1;0,1;;;215,1;31,1;;;;215;246,2;;OVDAPI;2026-02-13 03:19
2025-03-23;09:36;Begin of sea passage;;14,5;6,59;S;12;1,26;W;77;14,55;P051;P017;VG204;;15012,26;0;1,53;12,97;0;0,5;;;0,8;1,5;;;214,3;29,3;420;80;0;215;743,6;;OVDAPI;2025-10-30 02:43
2025-03-23;17:00;Noon (Position) - Sea passage;;7,4;90;S;13;26,96;W;77;3,65;P051;P017;VG204;;15012,26;7,4;0;0;0;4,5;;0,4;;;;;209,8;28,9;420;80;0;215;738,7;;OVDAPI;2025-10-30 02:43
2025-03-24;16:00;Noon (Position) - Sea passage;;23;268;S;17;13,63;W;74;36,37;P051;P017;VG204;;15012,26;23;0;0;0;13,9;;1,2;;;;;195,9;27,7;420;80;0;215;723,6;;OVDAPI;2025-10-30 02:43
2025-03-25;15:00;Noon (Position) - Sea passage;;23;272;S;20;53,33;W;71;56,44;P051;P017;VG204;;15012,26;23;0;0;0;14,4;;1,2;;;;;181,5;26,5;420;80;0;215;708;;OVDAPI;2025-10-30 02:43
2025-03-26;02:24;End of sea passage;;11,4;138;S;22;50,23;W;70;31,21;P051;P017;VG204;;15012,26;11,4;0;0;0;7,1;;0,6;;;;;174,4;25,9;420;80;0;215;700,3;;OVDAPI;2025-10-30 02:43
2025-03-26;15:00;Noon (Position) - Sea passage;;12,6;41,87;S;22;59,81;W;70;27,94;P051;P017;VG204;;15012,26;0;12,6;0;0;0,9;;;0,8;0,8;;;173,6;24,2;420;80;0;215;697,8;;OVDAPI;2025-10-30 02:43
2025-03-26;17:48;Arrival;;2,8;11,66;S;23;4,9;W;70;24,93;P051;P017;VG204;;15012,26;0;2,8;0;0;0,8;;;0,1;0,4;;;173,5;23;420;80;0;215;696,5;;OVDAPI;2025-10-30 02:43
2025-03-27;15:00;Noon (Position) - Port;;21,2;0;S;23;4,9;W;70;24,93;P017;P017;VG204;;0;0;0;0;0;;;;1;3,3;;;172,5;19,7;420;80;9275;215;692,2;;OVDAPI;2025-10-30 02:43
2025-03-28;09:30;Departure;;18,5;0;S;23;4,78;W;70;24,99;P017;P017;VG204;;0;0;0;0;0;;;;1,2;2,7;;;171,3;17;420;80;5320;215;688,3;;OVDAPI;2025-10-30 02:43
2025-03-28;09:42;Begin of sea passage;;0,2;0,5;S;23;2,16;W;70;26,22;P017;P051;VG205;;0;0;0,2;0;0;0,2;;;0,1;0,2;;;171,2;16,6;420;80;0;215;687,8;;OVDAPI;2025-10-30 02:43
2025-03-28;15:00;Noon (Position) - Sea passage;;5,3;72;S;22;5,99;W;71;1,78;P017;P051;VG205;;0;5,3;0;0;0;3,3;;0,3;;;;;167,9;16,3;420;80;0;215;684,2;;OVDAPI;2025-10-30 02:43
2025-03-29;16:00;Noon (Position) - Sea passage;;25;356;S;20;20,46;W;72;19,26;P017;P051;VG205;;0;25;0;0;0;15,1;;1,3;;;;;152,8;15;420;80;0;215;667,8;;OVDAPI;2025-10-30 02:43
2025-03-30;17:00;Noon (Position) - Sea passage;;25;343;S;12;5,39;W;77;17,77;P017;P051;VG205;;0;25;0;0;0;15;;1,3;;;;;137,8;13,7;420;80;0;215;651,5;;OVDAPI;2025-10-30 02:43
2025-03-30;17:24;End of sea passage;;0,4;4;S;12;2,03;W;77;14,75;P017;P051;VG205;;0;0,4;0;0;0;0,2;;0,1;;;;;137,6;13,6;420;80;0;215;651,2;;OVDAPI;2025-10-30 02:43
2025-03-31;17:00;Noon (Position) - Sea passage;;23,6;0;S;12;0,01;W;77;11,59;P017;P051;VG205;;0;0;1;22,6;0;0,3;;;1,5;1,3;;;136,1;12;420;80;0;215;648,1;;OVDAPI;2025-10-30 02:43
